,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
422,1504476136,1504476164,254,8947080037000370295,28,10.585988283157347,24202,24202,0,0,0,0,0,1,0,-83.0,-83.0,-83.0,-58,-56,-58.0,22,6,20114.424781
423,1501395436,1501395463,254,8947080037000370295,27,10.411081314086914,24202,24202,0,0,0,0,1,1,0,-104.0,-103.0,-103.5,-72,-70,-71.0,6,6,19588.42988
426,1502496976,1502497001,254,8947080037000370295,25,10.738990783691406,24202,24202,0,0,0,0,0,1,0,-87.0,-87.0,-87.0,-61,-57,-59.0,0,5,69041.785334
427,1500272234,1500272268,254,8947080037000370295,34,11.445642232894896,24202,24202,0,0,0,0,0,2,0,,,,-96,-92,-94.0,6,0,5858.0206100000005
428,1516032075,1516032101,254,8947080037000370295,26,10.36804723739624,24202,24202,0,0,0,0,1,1,0,-80.0,-79.0,-79.5,-56,-53,-54.5,16,0,22517.857819203677
432,1503447378,1503447405,254,8947080037000370295,27,10.793933153152466,24202,24202,0,0,0,0,0,1,0,-72.0,-72.0,-72.0,-46,-42,-46.0,0,2,47824.658911
433,1504411338,1504411363,254,8947080037000370295,25,10.45441198348999,24202,24202,0,0,0,0,0,1,0,-87.0,-87.0,-87.0,-60,-57,-60.0,4,6,52477.126398
434,1506939198,1506939226,254,8947080037000370295,28,11.20474910736084,24202,24202,0,0,0,0,0,0,0,-103.0,-103.0,-103.0,-72,-72,-72.0,10,0,37998.55377
435,1501654577,1501654604,254,8947080037000370295,27,10.954441785812378,24202,24202,0,0,0,0,1,2,0,-100.0,-99.0,-99.0,-69,-66,-67.5,6,2,19958.585059
437,1504454532,1504454567,254,8947080037000370295,35,14.09743046760559,24202,24202,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-74,-74,-74.0,16,6,8615.483269
