,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1284,1517068919,1517068948,291,89470000160204126206,29,12.66421627998352,24201,24201,0,0,0,0,0,1,0,-73.0,-73.0,-73.0,-50,-45,-47.5,16,5,7998.221588173106
1285,1505340191,1505340218,291,89470000160204126206,27,10.809797525405884,24201,24201,0,0,0,0,0,1,0,-96.0,-96.0,-96.0,-68,-65,-66.5,22,2,49365.11212
1286,1508580829,1508580865,291,89470000160204126206,36,15.820082902908325,24201,24201,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-70,-70,-70.0,10,5,8651.374082671264
1287,1503166656,1503166684,291,89470000160204126206,28,10.973915100097656,24201,24201,0,0,0,0,0,0,0,-82.0,-82.0,-82.0,-55,-55,-55.0,18,5,38745.709211
1288,1499645912,1499645940,291,89470000160204126206,28,11.31119680404663,24201,24201,0,0,0,0,0,0,0,-85.0,-85.0,-85.0,-58,-58,-58.0,0,0,28178.483539999997
1293,1503382657,1503382686,291,89470000160204126206,29,10.345598459243773,24201,24201,0,0,0,0,2,2,0,-105.0,-88.0,-102.0,-74,-62,-67.0,6,1,17283.585012
1294,1499602685,1499602724,291,89470000160204126206,39,13.250338315963745,24201,24201,0,0,0,0,0,0,0,-105.0,-105.0,-105.0,-75,-75,-75.0,12,6,5338.247982
1295,1507025606,1507025642,291,89470000160204126206,36,11.280007362365724,24201,24201,1,0,0,0,2,2,0,-116.0,-97.0,-98.5,-78,-68,-77.5,10,1,5395.134779999999
1296,1503555426,1503555454,291,89470000160204126206,28,10.502156019210817,24201,24201,0,0,0,0,0,0,0,-109.0,-109.0,-109.0,-81,-81,-81.0,6,3,79082.004686
1297,1520053386,1520053413,291,89470000160204126206,27,11.314080238342285,24201,24201,0,0,0,0,0,1,0,-84.0,-84.0,-84.0,-60,-57,-58.5,5,5,22818.0589335626
1298,1514377025,1514377052,291,89470000160204126206,27,10.820196390151978,24201,24201,0,0,0,0,1,0,0,-98.0,-97.0,-97.5,-66,-66,-66.0,12,2,35480.049380693126
1299,1504411436,1504411465,291,89470000160204126206,29,10.688390731811523,24201,24201,0,0,0,0,0,1,0,-102.0,-102.0,-102.0,-75,-71,-73.0,4,6,51940.97516
1300,1502885835,1502885869,291,89470000160204126206,34,14.294172286987305,24201,24201,0,0,0,0,0,0,0,-97.0,-97.0,-97.0,-69,-69,-69.0,12,2,6316.172318
1301,1503361025,1503361062,291,89470000160204126206,37,11.570850133895874,24201,24201,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-71,-71,-71.0,0,1,12752.796413
1302,1499386717,1499386751,291,89470000160204126206,34,12.06183409690857,24201,24201,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-74,-72,-74.0,0,4,9877.372131999999
1303,1502389055,1502389093,291,89470000160204126206,38,14.236472129821776,24201,24201,0,0,0,0,3,1,0,-109.0,-103.0,-107.5,-78,-76,-77.0,18,3,3823.324724
1304,1501978670,1501978709,291,89470000160204126206,39,11.073988914489746,24201,24201,0,0,0,0,0,1,0,-104.0,-104.0,-104.0,-77,-72,-74.5,0,6,22530.726316999997
1305,1516010518,1516010546,291,89470000160204126206,28,10.336965799331663,24201,24201,0,0,0,0,2,2,0,-106.0,-100.0,-101.0,-74,-71,-73.0,10,0,10794.24599498693
1306,1500423521,1500423551,291,89470000160204126206,30,10.459886074066162,24201,24201,0,0,0,0,0,0,0,-101.0,-101.0,-101.0,-71,-71,-71.0,0,2,10612.667805
1311,1510964122,1510964149,291,89470000160204126206,27,11.043937921524048,24201,24201,0,0,0,0,0,1,0,-91.0,-91.0,-91.0,-67,-64,-65.5,0,5,26086.815224470763
1312,1503339446,1503339479,291,89470000160204126206,33,11.271644592285154,24201,24201,0,0,0,0,0,1,0,,,,-72,-62,-67.0,18,0,17573.852316
1313,1516248069,1516248097,291,89470000160204126206,28,10.186680316925047,24201,24201,0,0,0,0,1,1,0,-96.0,-95.0,-95.5,-72,-68,-70.0,4,3,18422.459350381847
1314,1500164290,1500164330,291,89470000160204126206,40,12.684889078140259,24201,24201,0,0,0,0,2,1,0,-108.0,-107.0,-108.0,-80,-77,-77.0,0,6,7317.805569
1315,1500142711,1500142755,291,89470000160204126206,44,13.391146898269653,24201,24201,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-78,-78,-78.0,18,5,7156.863377
1316,1503447430,1503447469,291,89470000160204126206,39,13.53899335861206,24201,24201,0,0,0,0,0,0,0,-109.0,-109.0,-109.0,-79,-79,-79.0,0,2,5840.542979999999
1319,1510532213,1510532242,291,89470000160204126206,29,11.060622215270996,24201,24201,0,0,0,0,0,2,0,-100.0,-100.0,-100.0,-76,-73,-74.5,0,0,20845.731501919658
1320,1516096924,1516096960,291,89470000160204126206,36,11.571351051330565,24201,24201,0,0,0,0,0,1,0,-99.0,-99.0,-99.0,-71,-69,-70.0,10,1,10116.933787492115
1323,1511396119,1511396145,291,89470000160204126206,26,10.260755062103273,24201,24201,0,0,0,0,0,1,0,-92.0,-92.0,-92.0,-66,-61,-63.5,0,3,104910.32730848287
1324,1504303413,1504303441,291,89470000160204126206,28,10.84039855003357,24201,24201,0,0,0,0,3,3,0,-97.0,-94.0,-95.0,-73,-64,-66.5,22,4,17588.851662
1325,1507997635,1507997662,291,89470000160204126206,27,10.557269811630247,24201,24201,0,0,0,0,1,0,0,-96.0,-95.0,-96.0,-66,-66,-66.0,16,5,33004.55918133632
1326,1502367451,1502367512,291,89470000160204126206,61,16.879589080810547,24201,24201,0,0,0,0,0,0,0,-109.0,-109.0,-109.0,-78,-78,-78.0,12,3,1053.857878
1757,1501049939,1501049973,292,8947080037000370238,34,11.26830244064331,24202,24202,0,0,0,0,0,0,0,,,,-73,-73,-73.0,6,2,24874.13159
1760,1506398533,1506398579,292,8947080037000370238,46,11.385579109191895,24202,24202,0,0,0,0,0,1,0,-86.0,-86.0,-86.0,-59,-57,-58.0,4,1,8502.942156000001
1761,1502216177,1502216210,292,8947080037000370238,33,12.025432109832765,24202,24202,0,0,0,0,2,2,0,-97.0,-96.0,-96.0,-71,-68,-70.0,18,1,16339.047952
1763,1516485743,1516485770,292,8947080037000370238,27,10.555289268493652,24202,24202,0,0,0,0,0,1,0,-80.0,-80.0,-80.0,-56,-54,-55.0,22,5,24814.227230723187
1765,1504303339,1504303371,292,8947080037000370238,32,10.221738815307617,24202,24202,0,0,0,0,0,0,0,,,,-68,-68,-68.0,22,4,13489.528922
1766,1503274580,1503274633,292,8947080037000370238,53,11.257964134216307,24202,24202,0,0,0,0,0,3,0,,,,-86,-81,-84.5,0,0,17264.15666
1769,1501265850,1501265897,292,8947080037000370238,47,11.326639652252195,24202,24202,0,0,0,0,0,0,0,,,,-70,-70,-70.0,18,4,24592.693156999998
1770,1516874482,1516874517,292,8947080037000370238,35,12.06975507736206,24202,24202,0,0,0,0,0,0,0,,,,-81,-81,-81.0,10,3,8517.64963589422
1771,1502648181,1502648210,292,8947080037000370238,29,10.898801803588867,24202,24202,0,0,0,0,0,0,0,,,,-84,-84,-84.0,18,6,12754.204914
1772,1502777775,1502777803,292,8947080037000370238,28,10.932321786880493,24202,24202,0,0,0,0,1,1,0,-97.0,-96.0,-96.5,-70,-68,-69.0,6,1,8049.774820000001
1773,1516507344,1516507371,292,8947080037000370238,27,11.170984983444214,24202,24202,0,0,0,0,0,0,0,-80.0,-80.0,-80.0,-52,-52,-52.0,4,6,29290.793020001336
1774,1515924066,1515924093,292,8947080037000370238,27,10.65061855316162,24202,24202,0,0,0,0,0,2,0,-78.0,-78.0,-78.0,-52,-48,-51.0,10,6,35436.634379586365
1775,1507047192,1507047220,292,8947080037000370238,28,10.386145114898682,24202,24202,0,0,0,0,0,0,0,-100.0,-100.0,-100.0,-70,-70,-70.0,16,1,20607.683616
1778,1502669791,1502669839,292,8947080037000370238,48,13.74858546257019,24202,24202,0,0,0,0,0,0,0,,,,-89,-89,-89.0,0,0,1553.965821
1779,1516010472,1516010498,292,8947080037000370238,26,10.193856954574583,24202,24202,0,0,0,0,2,2,0,-89.0,-88.0,-89.0,-62,-57,-60.0,10,0,25373.818940849862
1780,1501848975,1501849002,292,8947080037000370238,27,10.204100608825684,24202,24202,0,0,0,0,0,1,0,-91.0,-91.0,-91.0,-63,-60,-61.5,12,4,25433.340851
1781,1499753835,1499753863,292,8947080037000370238,28,11.24469518661499,24202,24202,0,0,0,0,0,2,0,-106.0,-106.0,-106.0,-78,-75,-77.0,6,1,28511.520995
1786,1504454539,1504454566,292,8947080037000370238,27,11.246957778930664,24202,24202,0,0,0,0,0,1,0,-84.0,-84.0,-84.0,-59,-56,-57.5,16,6,14046.125725999998
1787,1506571333,1506571360,292,8947080037000370238,27,10.20600652694702,24202,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-66,-64,-64.0,4,3,42525.199826
1788,1506852823,1506852877,292,8947080037000370238,54,18.520294904708862,24202,24202,0,0,0,0,4,1,0,-110.0,-100.0,-103.0,-73,-71,-73.0,10,6,4001.5984590000003
1789,1501028310,1501028344,292,8947080037000370238,34,10.939820528030396,24202,24202,0,0,0,0,0,0,0,,,,-76,-76,-76.0,0,2,23460.909719
