,ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
646,1500445036,1500445064,255,89460120151127074892,28,11.441239833831787,24001,24202,0,0,0,0,0,1,0,-93.0,-93.0,-93.0,-65,-63,-64.0,6,2,28358.72795
647,1503468977,1503469005,255,89460120151127074892,28,10.820857286453247,24001,24202,0,0,0,0,0,0,0,-73.0,-73.0,-73.0,-44,-44,-44.0,6,2,64900.392347
673,1520096528,1520096554,255,89460120151127074892,26,10.282589197158812,24001,24202,0,0,0,0,0,0,0,-77.0,-77.0,-77.0,-47,-47,-47.0,17,5,39996.41018042978
685,1504260152,1504260186,255,89460120151127074892,34,10.869371891021727,24001,24202,0,0,0,0,1,0,0,-87.0,-86.0,-86.5,-57,-57,-57.0,10,4,54815.506157
689,1516442471,1516442499,255,89460120151127074892,28,10.201624870300293,24001,24202,0,0,0,0,0,0,0,-74.0,-74.0,-74.0,-47,-47,-47.0,10,5,32825.442472653966
690,1499775436,1499775465,255,89460120151127074892,29,11.195563077926636,24001,24202,0,0,0,0,1,1,0,-98.0,-97.0,-97.5,-69,-67,-68.0,12,1,24246.506745
694,1516593740,1516593769,255,89460120151127074892,29,10.588132143020632,24001,24202,0,0,0,0,1,1,0,-102.0,-101.0,-101.5,-74,-71,-72.5,4,0,25073.696941161004
743,1514463383,1514463415,261,89460120151127090252,32,10.86567449569702,24001,24202,0,0,0,0,0,1,0,-97.0,-97.0,-97.0,-70,-67,-68.5,12,3,40903.79057543135
744,1502928973,1502929005,261,89460120151127090252,32,14.18526816368103,24001,24202,0,0,0,0,2,1,0,-84.0,-83.0,-83.0,-58,-57,-57.0,0,3,3439.4854880000003
761,1501827380,1501827441,261,89460120151127090252,61,11.60831904411316,24001,24202,0,0,0,0,0,1,0,,,,-80,-79,-79.5,6,4,8207.642042
762,1501978578,1501978615,261,89460120151127090252,37,13.194627523422241,24001,24202,0,0,0,0,1,2,0,-98.0,-97.0,-97.0,-73,-69,-70.0,0,6,10494.325729
763,1516420869,1516420896,261,89460120151127090252,27,11.054712057113647,24001,24202,0,0,0,0,0,1,0,-90.0,-90.0,-90.0,-65,-63,-63.0,4,5,9416.911668741415
764,1502540172,1502540216,261,89460120151127090252,44,11.533391952514648,24001,24202,0,0,0,0,0,2,0,,,,-85,-77,-80.0,12,5,7167.675915999999
772,1504432940,1504432986,261,89460120151127090252,46,11.14462423324585,24001,24202,0,0,0,0,0,3,0,,,,-97,-88,-93.5,10,6,10915.4511
773,1502432179,1502432239,261,89460120151127090252,60,11.237828969955444,24001,24202,0,0,0,0,0,1,0,,,,-81,-78,-79.5,6,4,10649.181356000001
774,1510575317,1510575369,261,89460120151127090252,52,15.94925308227539,24001,24202,0,0,0,0,0,4,0,,,,-89,-73,-80.0,12,0,1701.483072699485
775,1516572070,1516572104,261,89460120151127090252,34,11.145827054977417,24001,24202,0,0,0,0,1,0,0,-101.0,-99.0,-99.0,-72,-72,-72.0,22,6,5466.3557488462075
776,1516615270,1516615320,261,89460120151127090252,50,14.431642293930054,24001,24202,0,0,0,0,0,2,0,,,,-89,-75,-81.0,10,0,983.1784699976444
777,1511396124,1511396157,261,89460120151127090252,33,10.438704013824463,24001,24202,0,0,0,0,0,0,0,,,,-86,-86,-86.0,0,3,18324.713155300888
778,1500272235,1500272263,261,89460120151127090252,28,10.670953512191774,24001,24202,0,0,0,0,1,1,0,-97.0,-96.0,-96.5,-69,-67,-68.0,6,0,25550.111155000002
796,1502518575,1502518612,261,89460120151127090252,37,10.979292631149292,24001,24202,0,0,0,0,0,1,0,,,,-88,-79,-79.0,6,5,21711.903795
797,1507003995,1507004036,261,89460120151127090252,41,12.2680184841156,24001,24202,0,0,0,0,0,0,0,,,,-84,-84,-84.0,4,1,13057.564913
798,1502842573,1502842602,261,89460120151127090252,29,12.147153854370115,24001,24202,0,0,0,0,1,1,0,-86.0,-85.0,-86.0,-61,-57,-57.0,0,2,17787.36945
807,1503533781,1503533832,261,89460120151127090252,51,11.20815110206604,24001,24202,0,0,0,0,0,1,0,-80.0,-80.0,-80.0,-55,-53,-54.0,0,3,25353.171274
854,1516788075,1516788103,261,89460120151127090252,28,10.243014335632324,24001,24202,0,0,0,0,0,0,0,-108.0,-108.0,-108.0,-78,-78,-78.0,10,2,24462.369185848594
857,1516032087,1516032127,261,89460120151127090252,40,11.362297534942627,24001,24202,2,0,0,0,0,1,2,,,,-94,-90,-94.0,16,0,9055.49184831555
858,1510964110,1510964139,261,89460120151127090252,29,10.577257394790651,24001,24202,0,0,0,0,1,3,0,-98.0,-97.0,-97.5,-73,-69,-72.0,0,5,5334.870224727692
871,1515643272,1515643304,261,89460120151127090252,32,10.429755926132204,24001,24202,0,0,0,0,0,0,0,-97.0,-97.0,-97.0,-69,-69,-69.0,4,3,10052.845051718532
872,1515924070,1515924099,261,89460120151127090252,29,10.421929597854612,24001,24202,0,0,0,0,0,2,0,-108.0,-108.0,-108.0,-84,-78,-80.0,10,6,12149.15899614375
873,1502237773,1502237805,261,89460120151127090252,32,10.93866205215454,24001,24202,0,0,0,0,0,0,0,-107.0,-107.0,-107.0,-76,-76,-76.0,0,2,36098.241843
874,1501913773,1501913827,261,89460120151127090252,54,15.522222518920898,24001,24202,0,0,0,0,0,3,0,,,,-110,-79,-88.5,6,5,1187.6598179999999
1058,1499710634,1499710662,290,89470000160204125984,28,11.394696235656738,24201,24201,0,0,0,0,0,1,0,-91.0,-91.0,-91.0,-67,-64,-64.0,18,0,14855.983355
1059,1503080170,1503080203,290,89470000160204125984,33,10.562284469604492,24201,24201,0,0,0,0,0,1,0,-109.0,-109.0,-109.0,-82,-78,-80.0,18,4,46860.669833
1060,1520096529,1520096555,290,89470000160204125984,26,10.134903192520143,24201,24201,0,0,0,0,0,0,0,-89.0,-89.0,-89.0,-61,-61,-61.0,17,5,58961.69171246673
1061,1508623988,1508624014,290,89470000160204125984,26,10.459003448486328,24201,24201,0,0,0,0,0,0,0,-91.0,-91.0,-91.0,-63,-63,-63.0,22,5,22651.785486339595
1064,1505512932,1505512958,290,89470000160204125984,26,10.771942853927612,24201,24201,0,0,0,0,2,2,0,-97.0,-93.0,-94.0,-72,-66,-68.0,22,4,11375.713402
1065,1499667436,1499667483,290,89470000160204125984,47,11.025233030319214,24201,24201,0,0,0,0,2,2,0,-113.0,-112.0,-113.0,-83,-80,-81.0,6,0,10305.948098
1066,1515708078,1515708104,290,89470000160204125984,26,10.18824338912964,24201,24201,0,0,0,0,1,1,0,-90.0,-88.0,-88.0,-61,-57,-61.0,22,3,45190.71243155188
1067,1501244230,1501244265,290,89470000160204125984,35,15.31543779373169,24201,24201,0,0,0,0,3,3,0,-96.0,-94.0,-95.5,-69,-63,-67.0,12,4,2738.207082
1075,1510985710,1510985738,290,89470000160204125984,28,10.980205774307251,24201,24201,0,0,0,0,0,0,0,-95.0,-95.0,-95.0,-66,-66,-66.0,6,5,12008.42552000982
1076,1502820969,1502821010,290,89470000160204125984,41,14.24586057662964,24201,24201,0,0,0,0,0,0,0,-109.0,-109.0,-109.0,-75,-75,-75.0,18,1,3007.876114
1077,1505988132,1505988158,290,89470000160204125984,26,10.247233390808104,24201,24201,0,0,0,0,1,0,0,-73.0,-72.0,-72.5,-49,-49,-49.0,10,3,17663.207346
1078,1503576974,1503577002,290,89470000160204125984,28,10.915294408798218,24201,24201,2,0,0,0,2,2,0,-89.0,-75.0,-75.0,-57,-45,-47.0,12,3,18527.512028999998
1079,1502734570,1502734609,290,89470000160204125984,39,15.277114391326904,24201,24201,0,0,0,0,1,0,0,-103.0,-102.0,-102.5,-72,-72,-72.0,18,0,4878.724446
1167,1507954513,1507954545,291,89470000160204126206,32,10.60983419418335,24201,24201,0,0,0,0,0,0,0,-95.0,-95.0,-95.0,-68,-68,-68.0,4,5,26052.83151130834
1172,1500358700,1500358734,291,89470000160204126206,34,12.99267292022705,24201,24201,1,0,0,0,2,1,0,-110.0,-103.0,-106.0,-77,-71,-77.0,6,1,5040.963703
1187,1500855444,1500855499,291,89470000160204126206,55,12.418056726455688,24201,24201,0,0,0,0,0,0,0,-106.0,-106.0,-106.0,-76,-76,-76.0,0,0,8123.758048999999
1188,1500445098,1500445130,291,89470000160204126206,32,12.14842963218689,24201,24201,0,0,0,0,0,1,0,-100.0,-100.0,-100.0,-72,-70,-71.0,6,2,10869.730121999999
1189,1516680128,1516680155,291,89470000160204126206,27,11.506777048110962,24201,24201,1,0,0,0,2,1,0,-86.0,-78.0,-82.5,-58,-53,-55.5,4,1,25853.443741174626
1217,1503015482,1503015520,291,89470000160204126206,38,11.870110988616945,24201,24201,0,0,0,0,0,0,0,-106.0,-106.0,-106.0,-78,-78,-78.0,0,4,8451.676243
1218,1514757741,1514757771,291,89470000160204126206,30,13.112793684005736,24201,24201,0,0,0,0,0,1,0,-92.0,-92.0,-92.0,-68,-64,-66.0,22,6,13512.721932556908
1219,1516075324,1516075352,291,89470000160204126206,28,10.371011734008787,24201,24201,0,0,0,0,0,1,0,-95.0,-95.0,-95.0,-71,-68,-69.5,4,1,22293.604986448023
1220,1502842648,1502842675,291,89470000160204126206,27,10.452860116958616,24201,24201,0,0,0,0,0,0,0,-94.0,-94.0,-94.0,-64,-64,-64.0,0,2,53890.819150999996
1221,1514441816,1514441844,291,89470000160204126206,28,11.695038557052612,24201,24201,0,0,0,0,2,2,0,-91.0,-89.0,-90.0,-64,-60,-63.0,6,3,16478.67960801705
1232,1501741146,1501741189,291,89470000160204126206,43,12.847917556762695,24201,24201,1,0,0,0,2,2,0,-105.0,-101.0,-104.5,-78,-69,-71.5,6,3,12396.041592
1233,1510553764,1510553794,291,89470000160204126206,30,12.055912733078005,24201,24201,0,0,0,0,0,0,0,-104.0,-104.0,-104.0,-74,-74,-74.0,6,0,12004.92965812289
1235,1516788117,1516788230,291,89470000160204126206,113,13.192194700241089,24201,24201,0,0,0,0,3,3,0,-105.0,-102.0,-103.5,-73,-67,-70.0,10,2,11244.371907485483
1236,1516528923,1516528956,291,89470000160204126206,33,10.306318998336794,24201,24201,0,0,0,0,0,0,0,-96.0,-96.0,-96.0,-67,-67,-67.0,10,6,19930.79301585368
