,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
20,305,89460120151127090328,1506398534.0,1506398561.0,59.422883,10.65825,62.7828,40011.53402,18799.592866,58614988,40106478,2,1,59,59.42399553677961,10.6585012435854,Oslo - Gothenburg,1506398534,1506398561,89460120151127090328,27,10.132543563842773,24001,24202,0,0,0,0,2,2,0,-97.0,-90.0,-94.0,-73,-63,-67.0,4,1,40011.53402
21,305,89460120151127090328,1506463465.0,1506463498.0,59.266752000000004,10.905014999999999,80.0064,2202.8110149999998,1832.2404329999997,80143652,49020226,2,1,84,59.266705525082905,10.9056444777531,Oslo - Gothenburg,1506463465,1506463498,89460120151127090328,33,13.822734594345093,24001,24202,0,0,0,0,1,1,0,-118.0,-112.0,-115.0,-81,-79,-80.0,22,1,2202.8110149999998
22,305,89460120151127090328,1506484936.0,1506484969.0,59.120295,11.383972,11.6676,25681.268579,3719.308093,73408839,57724712,2,1,131,59.1168649173567,11.389198991451499,Oslo - Gothenburg,1506484936,1506484969,89460120151127090328,33,10.320114850997923,24001,24202,0,0,0,0,0,3,0,,,,-66,-59,-61.0,4,2,25681.268579
23,305,89460120151127090328,1506571338.0,1506571365.0,59.120143000000006,11.383422999999999,20.7424,36477.861123,40041.630461,76966487,80147004,2,1,131,59.1168649173567,11.389198991451499,Oslo - Gothenburg,1506571338,1506571365,89460120151127090328,27,10.170475482940674,24001,24202,0,0,0,0,1,1,0,-79.0,-76.0,-76.0,-50,-48,-48.0,4,3,36477.861123
24,305,89460120151127090328,1506939228.0,1506939276.0,59.507605000000005,10.719168,153.3456,639.304138,1738.96877,74532374,71976130,2,1,49,59.5070665908031,10.7180258458515,Oslo - Gothenburg,1506939228,1506939276,89460120151127090328,48,13.560731887817385,24001,24202,0,0,0,0,2,1,0,-112.0,-96.0,-102.0,-79,-73,-73.0,10,0,639.304138
25,305,89460120151127090328,1507090392.0,1507090431.0,59.809698,10.803008,61.3012,11461.292805,2376.153715,35621674,33770134,2,1,13,59.809576363013804,10.8021546234078,Oslo - Gothenburg,1507090392,1507090431,89460120151127090328,39,10.226649522781374,24001,24202,0,0,0,0,0,2,0,,,,-78,-60,-73.0,4,2,11461.292805
26,305,89460120151127090328,1507111995.0,1507112029.0,59.181247,11.205058,99.082,7612.411999999999,3209.940137,79357540,84199155,2,1,117,59.1858023079481,11.2060486904198,Oslo - Gothenburg,1507111995,1507112029,89460120151127090328,34,10.368459224700928,24001,24202,0,0,0,0,0,0,0,,,,-93,-93,-93.0,10,2,7612.411999999999
27,305,89460120151127090328,1507479190.0,1507479229.0,59.202546999999996,11.18931,91.8592,10829.375985037346,329.79245102258875,83881084,55059510,2,1,115,59.2025686220529,11.194417017629302,Oslo - Gothenburg,1507479190,1507479229,89460120151127090328,39,10.778489112854004,24001,24202,2,0,0,0,0,1,0,,,,-98,-91,-98.0,16,6,10829.375985037346
28,305,89460120151127090328,1511028909.0,1511028936.0,59.227528,10.977689999999999,98.3412,30918.969680189322,18566.0617253867,44180287,51575920,2,1,94,59.2316981638764,10.9785707306469,Oslo - Gothenburg,1511028909,1511028936,89460120151127090328,27,10.14015460014343,24001,24202,0,0,0,0,2,2,0,-95.0,-70.0,-86.0,-68,-46,-49.0,18,5,30918.969680189322
29,366,89470000160204126289,1506571411.0,1506571439.0,59.428059999999995,10.659512,40.9292,69569.35387,7942.4714650000005,30620908,31625289,2,1,59,59.42399553677961,10.6585012435854,Oslo - Gothenburg,1506571411,1506571439,89470000160204126289,28,10.570468187332152,24201,24201,0,0,0,0,2,1,0,-81.0,-79.0,-80.0,-56,-49,-56.0,4,3,69569.35387
30,366,8947080038000093234,1516442471.0,1516442503.0,59.344635,10.874118,67.598,9828.077316890114,3186.239844365305,27661036,51934322,2,1,75,59.344638035156606,10.8699422521667,Oslo - Gothenburg,1516442471,1516442503,8947080038000093234,32,10.36523461341858,24202,24202,2,0,0,0,0,4,0,,,,-94,-78,-82.0,10,5,9828.077316890114
31,366,89470000160204126289,1516442524.0,1516442551.0,59.335428,10.879577000000001,80.0064,41448.560432718565,10218.263542620924,20561185,39959132,2,1,76,59.336744442743,10.878420506322,Oslo - Gothenburg,1516442524,1516442551,89470000160204126289,27,10.272933959960938,24201,24201,0,0,0,0,2,2,0,-95.0,-90.0,-91.0,-68,-61,-64.0,10,5,41448.560432718565
32,366,89470000160204126289,1517025669.0,1517025712.0,59.119282,11.374578,35.9288,15533.550024152162,180.87872997449784,41164173,30223020,2,1,130,59.1198172564933,11.3732558966298,Oslo - Gothenburg,1517025669,1517025712,89470000160204126289,43,10.225565671920775,24201,24201,0,0,0,0,2,2,0,-105.0,-94.0,-96.0,-71,-66,-71.0,4,5,15533.550024152162
33,368,89470000160204053392,1504238543.0,1504238580.0,59.41829499999999,10.657635,79.0804,5977.3426899999995,6580.6376,34287155,34842720,2,1,60,59.4150142377212,10.658267961030301,Oslo - Gothenburg,1504238543,1504238580,89470000160204053392,37,11.490846633911133,24201,24201,1,0,0,0,2,1,0,-95.0,-93.0,-94.0,-67,-64,-67.0,4,4,5977.3426899999995
34,368,8947080038000093226,1504238620.0,1504238655.0,59.428728,10.659467999999999,36.6696,13539.087443,18302.823197,38362262,39932239,2,1,58,59.4328277627664,10.657069700288199,Oslo - Gothenburg,1504238620,1504238655,8947080038000093226,35,12.25247311592102,24202,24202,1,0,0,0,2,2,0,-94.0,-86.0,-92.0,-70,-55,-58.0,4,4,13539.087443
35,368,89470000160204053392,1506917665.0,1506917692.0,59.510155000000005,10.721677,156.6792,23500.632195,23768.675552,38671188,40057273,2,1,49,59.5070665908031,10.7180258458515,Oslo - Gothenburg,1506917665,1506917692,89470000160204053392,27,11.241003513336182,24201,24201,0,0,0,0,2,2,0,-104.0,-93.0,-101.0,-72,-62,-67.0,4,0,23500.632195
36,368,89470000160204053392,1510985708.0,1510985736.0,59.774625,10.804745,99.6376,7837.17604752761,11002.258976696014,39620046,32303784,2,1,17,59.7742924912578,10.8052696461637,Oslo - Gothenburg,1510985708,1510985736,89470000160204053392,28,11.18538498878479,24201,24201,2,0,0,0,2,2,0,-98.0,-91.0,-95.0,-69,-63,-67.0,6,5,7837.17604752761
37,368,8947080038000093226,1510985752.0,1510985794.0,59.765223,10.812945,78.1544,18408.8284744506,2527.818970798373,38979999,24109659,2,1,18,59.766186163660706,10.8127787293613,Oslo - Gothenburg,1510985752,1510985794,8947080038000093226,42,11.105148553848267,24202,24202,1,0,0,0,0,1,0,,,,-85,-77,-85.0,6,5,18408.8284744506
38,368,89470000160204053392,1511007309.0,1511007341.0,57.887493000000006,12.040322999999999,139.6408,3340.012184003901,9402.755403200334,54439855,57653388,2,1,297,57.8815656135566,12.0635751914643,Oslo - Gothenburg,1511007309,1511007341,89470000160204053392,32,11.401007413864136,24201,24008,1,0,0,0,3,2,0,-101.0,-87.0,-90.0,-68,-57,-57.0,12,5,3340.012184003901
39,448,89470000160204053459,1507004015.0,1507004044.0,59.496153,10.71015,125.7508,16029.587988999998,9828.887449,54954582,33316622,2,1,50,59.498628726915705,10.711856766474,Oslo - Gothenburg,1507004015,1507004044,89470000160204053459,29,12.114865064620972,24201,24201,0,0,0,0,2,2,0,-108.0,-94.0,-99.0,-81,-64,-67.0,4,1,16029.587988999998
40,448,89460120151127090435,1507500786.0,1507500817.0,59.803118000000005,10.804372,93.8964,25118.086230459317,7812.499393077871,52309117,59937334,2,1,14,59.800829479567795,10.8038888360838,Oslo - Gothenburg,1507500786,1507500817,89460120151127090435,31,11.50937294960022,24001,24202,0,0,0,0,0,2,0,,,,-96,-92,-95.0,22,6,25118.086230459317
