,nodeid,iccid_x,res_time_start_s,res_time_end_s,gps_lat,gps_long,gps_speed,res_dl_throughput_kbps,res_ul_throughput_kbps,res_rtt_tcp_payload_client_ns,res_rtt_tcp_payload_server_ns,apu,route_id,segment_id,segment_lat,segment_long,route_desc,ts_start,ts_end,iccid_y,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
50,292,89470000160204126024,1515708132.0,1515708157.0,59.905055000000004,10.773803,19.2608,112029.61101821244,31644.20239454542,44644370,28887995,2,13,21,59.9053472959861,10.7743135824301,Oslo - Bergen,1515708132,1515708157,89470000160204126024,25,10.25732946395874,24201,24201,0,0,0,0,2,2,0,-96.0,-82.0,-87.0,-64,-53,-55.0,22,3,112029.61101821244
51,292,8947080037000370238,1516118470.0,1516118514.0,59.887327,9.911843,77.5988,6111.957724560772,669.6207881463126,29793810,27032571,2,13,92,59.8863793936476,9.90990202270124,Oslo - Bergen,1516118470,1516118514,8947080037000370238,44,10.78154444694519,24202,24202,0,0,0,0,0,2,0,,,,-73,-64,-67.0,16,1,6111.957724560772
52,292,8947080037000370238,1516140072.0,1516140107.0,60.384575,5.348537,31.8544,13508.520169051399,3192.5192787263445,39814203,38407511,2,13,452,60.3872824338478,5.34132432081271,Oslo - Bergen,1516140072,1516140107,8947080037000370238,35,10.730911016464232,24202,24202,1,0,0,0,0,1,0,,,,-79,-77,-79.0,22,1,13508.520169051399
53,292,89470000160204126024,1516140130.0,1516140157.0,60.387205,5.340742,29.4468,26423.21845221476,19106.15539618524,47386776,31030472,2,13,453,60.3872824338478,5.3413243208127,Oslo - Bergen,1516140130,1516140157,89470000160204126024,27,11.054867029190063,24201,24201,0,0,0,0,2,0,0,-81.0,-75.0,-77.0,-50,-50,-50.0,22,1,26423.21845221476
54,292,89470000160204126024,1516183271.0,1516183301.0,60.557311999999996,8.295453,72.9688,8156.352914265601,1026.6229672080126,46950078,32264618,2,13,265,60.5571512891384,8.28684064466909,Oslo - Bergen,1516183271,1516183301,89470000160204126024,30,10.377175331115724,24201,24201,0,0,0,0,2,1,0,-106.0,-101.0,-104.0,-76,-74,-76.0,10,2,8156.352914265601
55,292,89470000160204126024,1516420939.0,1516420966.0,59.968917000000005,9.997760000000001,27.2244,12852.737840278869,14581.755152981765,39814811,32649823,2,13,102,59.966151987501,9.992408877223552,Oslo - Bergen,1516420939,1516420966,89470000160204126024,27,10.491471767425537,24201,24201,0,0,0,0,2,2,0,-101.0,-96.0,-98.0,-73,-64,-68.0,4,5,12852.737840278869
56,292,8947080037000370238,1516464143.0,1516464181.0,60.07116800000001,10.098465,78.1544,4633.869612831657,1805.0466132486,41678291,39779456,2,13,115,60.071309732284405,10.0947843320869,Oslo - Bergen,1516464143,1516464181,8947080037000370238,38,10.689650774002077,24202,24202,0,0,0,0,0,2,0,,,,-80,-75,-78.0,16,5,4633.869612831657
57,292,89470000160204126024,1516529014.0,1516529047.0,60.578759999999996,8.332505000000001,75.006,6298.3628453094225,3263.721331684021,48321560,32977512,2,13,262,60.570036246971,8.33511328767271,Oslo - Bergen,1516529014,1516529047,89470000160204126024,33,13.248780012130736,24201,24201,0,0,0,0,3,1,0,-98.0,-92.0,-96.5,-70,-65,-67.5,10,6,6298.3628453094225
58,292,8947080037000370238,1516658472.0,1516658499.0,59.904603,10.78401,6.2968,19985.53452204529,12926.511000810317,14194892,39760623,2,13,20,59.9008749579925,10.785191489017699,Oslo - Bergen,1516658472,1516658499,8947080037000370238,27,10.215567111968994,24202,24202,0,0,0,0,1,1,0,-101.0,-99.0,-101.0,-71,-68,-71.0,22,0,19985.53452204529
59,292,89470000160204126024,1520074927.0,1520075012.0,60.524177,9.170703,88.3404,3521.6957955126786,1059.1738632332608,60012278,83034861,2,13,203,60.526846807925104,9.16298987298137,Oslo - Bergen,1520074927,1520075012,89470000160204126024,85,15.794940710067749,24201,24201,2,0,0,0,4,1,0,-120.0,-103.0,-114.5,-79,-75,-77.0,11,5,3521.6957955126786
60,292,8947080037000370238,1520075047.0,1520075082.0,60.508371999999994,9.174748,85.7476,10328.879201508636,1540.2481293149551,31217946,29888092,2,13,201,60.5118368343515,9.182728898334119,Oslo - Bergen,1520075047,1520075082,8947080037000370238,35,11.714330434799194,24202,24202,0,0,0,0,0,3,0,,,,-74,-66,-70.5,11,5,10328.879201508636
